,Timestamp,Provider,Plant,Actual Vol [Kg],Expected Vol [Kg]
26518,2016/11,Provider_31,Plant_22,332352,297943
26519,2016/12,Provider_31,Plant_22,250221,232078
26520,2017/01,Provider_31,Plant_22,572958,576430
26521,2017/02,Provider_31,Plant_22,600260,612610
26522,2017/03,Provider_31,Plant_22,584969,"577150,812"
26523,2017/04,Provider_31,Plant_22,552896,579095
26524,2017/05,Provider_31,Plant_22,650616,673413
26525,2017/06,Provider_31,Plant_22,738779,778454
26526,2017/07,Provider_31,Plant_22,641624,670584
26527,2017/08,Provider_31,Plant_22,701311,724463
26528,2017/09,Provider_31,Plant_22,592872,1870558
26529,2017/10,Provider_31,Plant_22,597662,567059
26530,2017/11,Provider_31,Plant_22,675295,679811
26531,2017/12,Provider_31,Plant_22,523974,501248
26532,2018/01,Provider_31,Plant_22,855501,893995
26533,2018/02,Provider_31,Plant_22,745654,791090
26534,2018/03,Provider_31,Plant_22,791198,"861467,619"
26582,2015/09,Provider_32,Plant_1,8296,8329
26583,2015/10,Provider_32,Plant_1,27494,18345
26584,2015/11,Provider_32,Plant_1,20571,19114
26585,2015/12,Provider_32,Plant_1,13013,12359
26586,2016/01,Provider_32,Plant_1,12855,13216
26587,2016/02,Provider_32,Plant_1,18800,18644
26588,2016/03,Provider_32,Plant_1,10703,10393
26589,2016/04,Provider_32,Plant_1,10254,8568
26590,2016/05,Provider_32,Plant_1,11358,7726
26591,2016/06,Provider_32,Plant_1,14763,6925
26592,2016/07,Provider_32,Plant_1,6440,5527
26593,2016/08,Provider_32,Plant_1,20762,13766
26594,2016/09,Provider_32,Plant_1,55030,40742
26595,2016/10,Provider_32,Plant_1,47147,33186
26596,2016/11,Provider_32,Plant_1,27717,"17688,36"
26597,2016/12,Provider_32,Plant_1,35317,23380
26598,2017/01,Provider_32,Plant_1,49825,36216
26599,2017/02,Provider_32,Plant_1,63727,48979
26600,2017/03,Provider_32,Plant_1,74766,64821
26601,2017/04,Provider_32,Plant_1,71455,64168
26602,2017/05,Provider_32,Plant_1,113354,108098
26603,2017/06,Provider_32,Plant_1,96759,90224
26604,2017/07,Provider_32,Plant_1,63702,63109
26605,2017/08,Provider_32,Plant_1,62610,73694
26606,2017/09,Provider_32,Plant_1,95188,90666
26607,2017/10,Provider_32,Plant_1,76513,69662
26608,2017/11,Provider_32,Plant_1,86439,84061
26609,2017/12,Provider_32,Plant_1,70068,63205
26610,2018/01,Provider_32,Plant_1,109921,93447
26611,2018/02,Provider_32,Plant_1,51646,48492
26612,2018/03,Provider_32,Plant_1,65231,"60512,296"
26632,2014/01,Provider_32,Plant_3,12215,4875
26633,2014/02,Provider_32,Plant_3,18464,7401
26634,2014/03,Provider_32,Plant_3,13518,5573
26635,2014/04,Provider_32,Plant_3,22286,9095
26636,2014/05,Provider_32,Plant_3,19247,6996
26637,2014/06,Provider_32,Plant_3,22423,9951
26638,2014/07,Provider_32,Plant_3,29854,12391
26639,2014/08,Provider_32,Plant_3,16657,6815
26640,2014/09,Provider_32,Plant_3,22486,15671
26641,2014/10,Provider_32,Plant_3,38107,28370
26642,2014/11,Provider_32,Plant_3,33451,29352
26643,2014/12,Provider_32,Plant_3,14277,13266
26644,2015/01,Provider_32,Plant_3,18536,17322
26645,2015/02,Provider_32,Plant_3,20817,19349
26646,2015/03,Provider_32,Plant_3,61986,54646
26647,2015/04,Provider_32,Plant_3,68916,56889
26648,2015/05,Provider_32,Plant_3,73914,61158
26649,2015/06,Provider_32,Plant_3,69212,57952
26650,2015/07,Provider_32,Plant_3,77269,59764
26651,2015/08,Provider_32,Plant_3,64129,51353
26652,2015/09,Provider_32,Plant_3,66179,48743
26653,2015/10,Provider_32,Plant_3,49948,36326
26654,2015/11,Provider_32,Plant_3,66642,44811
26655,2015/12,Provider_32,Plant_3,41500,29851
26656,2016/01,Provider_32,Plant_3,62542,48188
26657,2016/02,Provider_32,Plant_3,65643,"67179,635"
26658,2016/03,Provider_32,Plant_3,104557,77008
26659,2016/04,Provider_32,Plant_3,74748,58093
26660,2016/05,Provider_32,Plant_3,91593,67765
26661,2016/06,Provider_32,Plant_3,120721,83682
26662,2016/07,Provider_32,Plant_3,147667,92084
26663,2016/08,Provider_32,Plant_3,103753,74161
26664,2016/09,Provider_32,Plant_3,91860,67136
26665,2016/10,Provider_32,Plant_3,49586,46099
26666,2016/11,Provider_32,Plant_3,27771,26592
26667,2016/12,Provider_32,Plant_3,43001,39879
26668,2017/01,Provider_32,Plant_3,55571,53174
26669,2017/02,Provider_32,Plant_3,37292,35307
26670,2017/03,Provider_32,Plant_3,35748,33754
26671,2017/04,Provider_32,Plant_3,31874,30121
26672,2017/05,Provider_32,Plant_3,31375,31557
26673,2017/06,Provider_32,Plant_3,21672,22162
26674,2017/07,Provider_32,Plant_3,15841,16491
26675,2017/08,Provider_32,Plant_3,13892,15258
26676,2017/09,Provider_32,Plant_3,21789,20930
26677,2017/10,Provider_32,Plant_3,18186,18254
26678,2017/11,Provider_32,Plant_3,24994,"22633,201"
26679,2017/12,Provider_32,Plant_3,5769,5740
26680,2018/01,Provider_32,Plant_3,19241,18458
26681,2018/02,Provider_32,Plant_3,22926,22461
26682,2018/03,Provider_32,Plant_3,18449,"18127,613"
26683,2015/04,Provider_32,Plant_4,70287,63515
26684,2015/05,Provider_32,Plant_4,8984,4579
26685,2015/06,Provider_32,Plant_4,8749,6802
26686,2015/07,Provider_32,Plant_4,23397,22488
26687,2015/08,Provider_32,Plant_4,22183,19846
26688,2015/09,Provider_32,Plant_4,28572,27860
26689,2015/10,Provider_32,Plant_4,93386,73664
26690,2015/11,Provider_32,Plant_4,281994,95233
26691,2015/12,Provider_32,Plant_4,22599,22473
26692,2016/01,Provider_32,Plant_4,32311,31945
26693,2016/02,Provider_32,Plant_4,57080,"53496,28"
26694,2016/03,Provider_32,Plant_4,89740,88114
26695,2016/04,Provider_32,Plant_4,161717,159144
26696,2016/05,Provider_32,Plant_4,65832,65970
26697,2016/06,Provider_32,Plant_4,67884,87454
26698,2016/07,Provider_32,Plant_4,18287,18131
26699,2016/08,Provider_32,Plant_4,30340,30320
26700,2016/09,Provider_32,Plant_4,33174,32742
26701,2016/10,Provider_32,Plant_4,28578,28451
26702,2016/11,Provider_32,Plant_4,43665,44061
26703,2016/12,Provider_32,Plant_4,18159,17842
26704,2017/01,Provider_32,Plant_4,30316,25244
26705,2017/02,Provider_32,Plant_4,21541,"20801,25"
26706,2017/03,Provider_32,Plant_4,36610,35630
26707,2017/04,Provider_32,Plant_4,28560,25436
26708,2017/05,Provider_32,Plant_4,21146,21294
26709,2017/06,Provider_32,Plant_4,27442,27810
26710,2017/07,Provider_32,Plant_4,19448,18692
26711,2017/08,Provider_32,Plant_4,18703,19130
26712,2017/09,Provider_32,Plant_4,31491,30975
26713,2017/10,Provider_32,Plant_4,45262,45007
26714,2017/11,Provider_32,Plant_4,40930,41373
26715,2017/12,Provider_32,Plant_4,8167,8816
26716,2018/01,Provider_32,Plant_4,44197,45279
26717,2018/02,Provider_32,Plant_4,40592,40656
26718,2018/03,Provider_32,Plant_4,39667,"40578,434"
26719,2014/01,Provider_32,Plant_6,27396,27200
26720,2014/02,Provider_32,Plant_6,28802,28219
26721,2014/03,Provider_32,Plant_6,30170,29938
26722,2014/04,Provider_32,Plant_6,28373,28384
26723,2014/05,Provider_32,Plant_6,22020,21920
26724,2014/06,Provider_32,Plant_6,39857,36450
26725,2014/07,Provider_32,Plant_6,38030,37173
26726,2014/08,Provider_32,Plant_6,31200,29864
26727,2014/09,Provider_32,Plant_6,25779,24463
26728,2014/10,Provider_32,Plant_6,30448,25867
26729,2014/11,Provider_32,Plant_6,34115,32218
26730,2014/12,Provider_32,Plant_6,21984,19400
26731,2015/01,Provider_32,Plant_6,27271,26677
26732,2015/02,Provider_32,Plant_6,40976,39200
26733,2015/03,Provider_32,Plant_6,37097,35466
26734,2015/04,Provider_32,Plant_6,29868,29192
26735,2015/05,Provider_32,Plant_6,31514,29818
26736,2015/06,Provider_32,Plant_6,34061,32813
26737,2015/07,Provider_32,Plant_6,37540,35591
26738,2015/08,Provider_32,Plant_6,32037,31505
26739,2015/09,Provider_32,Plant_6,25825,25171
26740,2015/10,Provider_32,Plant_6,41598,39022
26741,2015/11,Provider_32,Plant_6,33344,31974
26742,2015/12,Provider_32,Plant_6,22045,40406
26743,2016/01,Provider_32,Plant_6,28698,"27311,646"
26744,2016/02,Provider_32,Plant_6,29127,27219
26745,2016/03,Provider_32,Plant_6,26648,25597
26746,2016/04,Provider_32,Plant_6,40336,37097
26747,2016/05,Provider_32,Plant_6,30399,28329
26748,2016/06,Provider_32,Plant_6,36122,34963
26749,2016/07,Provider_32,Plant_6,32349,31201
26750,2016/08,Provider_32,Plant_6,32725,31898
26751,2016/09,Provider_32,Plant_6,37046,35671
26752,2016/10,Provider_32,Plant_6,31335,23322
26753,2016/11,Provider_32,Plant_6,34014,33023
26754,2016/12,Provider_32,Plant_6,10053,9058
26755,2017/01,Provider_32,Plant_6,35938,34147
26756,2017/02,Provider_32,Plant_6,36329,34276
26757,2017/03,Provider_32,Plant_6,33128,30872
26758,2017/04,Provider_32,Plant_6,30810,29915
26759,2017/05,Provider_32,Plant_6,38665,34214
26760,2017/06,Provider_32,Plant_6,32738,32191
26761,2017/07,Provider_32,Plant_6,28703,29536
26762,2017/08,Provider_32,Plant_6,40881,40503
26763,2017/09,Provider_32,Plant_6,39818,37589
26764,2017/10,Provider_32,Plant_6,30962,30174
26765,2017/11,Provider_32,Plant_6,36029,36593
26766,2017/12,Provider_32,Plant_6,21224,20510
26767,2018/01,Provider_32,Plant_6,30391,27124
26768,2018/02,Provider_32,Plant_6,36181,33209
26769,2018/03,Provider_32,Plant_6,41540,"39690,56"
26820,2014/01,Provider_32,Plant_9,42538,43024
26821,2014/02,Provider_32,Plant_9,36002,34040
26822,2014/03,Provider_32,Plant_9,75885,75577
26823,2014/04,Provider_32,Plant_9,59529,58073
26824,2014/05,Provider_32,Plant_9,78947,79812
26825,2014/06,Provider_32,Plant_9,42760,39536
26826,2014/07,Provider_32,Plant_9,105902,102138
26827,2014/08,Provider_32,Plant_9,17246,14202
26828,2014/09,Provider_32,Plant_9,95869,95867
26829,2014/10,Provider_32,Plant_9,60958,60039
26830,2014/11,Provider_32,Plant_9,62771,58819
26831,2014/12,Provider_32,Plant_9,29889,30463
26832,2015/01,Provider_32,Plant_9,45469,40815
26833,2015/02,Provider_32,Plant_9,41047,41509
26834,2015/03,Provider_32,Plant_9,34693,34181
26835,2015/04,Provider_32,Plant_9,46098,47565
26836,2015/05,Provider_32,Plant_9,50979,50982
26837,2015/06,Provider_32,Plant_9,52026,50650
26838,2015/07,Provider_32,Plant_9,45578,46541
26839,2015/08,Provider_32,Plant_9,7968,7821
26840,2015/09,Provider_32,Plant_9,43733,42533
26841,2015/10,Provider_32,Plant_9,22570,23457
26842,2015/11,Provider_32,Plant_9,32716,31113
26843,2015/12,Provider_32,Plant_9,14953,14209
26844,2016/01,Provider_32,Plant_9,9326,9096
26845,2016/02,Provider_32,Plant_9,17411,17075
26846,2016/03,Provider_32,Plant_9,6075,5628
26847,2016/04,Provider_32,Plant_9,25509,23623
26848,2016/05,Provider_32,Plant_9,12681,11414
26849,2016/06,Provider_32,Plant_9,7553,6081
26850,2016/07,Provider_32,Plant_9,10035,8770
26851,2016/08,Provider_32,Plant_9,6800,6278
26852,2016/09,Provider_32,Plant_9,7263,5597
26853,2016/10,Provider_32,Plant_9,5583,5262
26854,2016/11,Provider_32,Plant_9,4519,4488
26855,2016/12,Provider_32,Plant_9,3886,3926
26856,2017/01,Provider_32,Plant_9,11574,11794
26857,2017/02,Provider_32,Plant_9,5884,5618
26858,2017/03,Provider_32,Plant_9,10905,10979
26859,2017/04,Provider_32,Plant_9,5482,5513
26860,2017/05,Provider_32,Plant_9,19382,15883
26861,2017/06,Provider_32,Plant_9,9257,9393
26862,2017/07,Provider_32,Plant_9,8605,23938
26863,2017/08,Provider_32,Plant_9,12718,11458
26864,2017/09,Provider_32,Plant_9,8733,7560
26865,2017/10,Provider_32,Plant_9,9714,9395
26866,2017/11,Provider_32,Plant_9,10240,10091
26867,2017/12,Provider_32,Plant_9,2577,2618
26868,2018/01,Provider_32,Plant_9,10557,10753
26869,2018/02,Provider_32,Plant_9,15629,15082
26870,2018/03,Provider_32,Plant_9,13939,"10470,481"
26871,2014/01,Provider_32,Plant_10,19979,22026
26872,2014/02,Provider_32,Plant_10,15665,17391
26873,2014/03,Provider_32,Plant_10,17629,19846
26874,2014/04,Provider_32,Plant_10,24804,27380
26875,2014/05,Provider_32,Plant_10,21519,23991
26876,2014/06,Provider_32,Plant_10,28045,30208
26877,2014/07,Provider_32,Plant_10,18673,20124
26878,2014/08,Provider_32,Plant_10,22267,24152
26879,2014/09,Provider_32,Plant_10,23989,26016
26880,2014/10,Provider_32,Plant_10,28065,29918
26881,2014/11,Provider_32,Plant_10,26296,27244
26882,2014/12,Provider_32,Plant_10,15954,16512
26883,2015/01,Provider_32,Plant_10,17615,19403
26884,2015/02,Provider_32,Plant_10,23313,24660
26885,2015/03,Provider_32,Plant_10,25811,26858
26886,2015/04,Provider_32,Plant_10,31276,32900
26887,2015/05,Provider_32,Plant_10,21347,22577
26888,2015/06,Provider_32,Plant_10,29370,30996
26889,2015/07,Provider_32,Plant_10,19685,20714
26890,2015/08,Provider_32,Plant_10,21614,22437
26891,2015/09,Provider_32,Plant_10,29790,31614
26892,2015/10,Provider_32,Plant_10,30449,31986
26893,2015/11,Provider_32,Plant_10,24285,26153
26894,2015/12,Provider_32,Plant_10,15376,17332
26895,2016/01,Provider_32,Plant_10,16037,"17804,956"
26896,2016/02,Provider_32,Plant_10,23849,25230
26897,2016/03,Provider_32,Plant_10,30220,32767
26898,2016/04,Provider_32,Plant_10,25482,26827
26899,2016/05,Provider_32,Plant_10,23219,24776
26900,2016/06,Provider_32,Plant_10,32598,33705
26901,2016/07,Provider_32,Plant_10,28199,29410
26902,2016/08,Provider_32,Plant_10,11815,12431
26903,2016/09,Provider_32,Plant_10,28676,30324
26904,2016/10,Provider_32,Plant_10,32649,33177
26905,2016/11,Provider_32,Plant_10,40801,41558
26906,2016/12,Provider_32,Plant_10,8995,10956
26907,2017/01,Provider_32,Plant_10,12933,15289
26908,2017/02,Provider_32,Plant_10,19380,21110
26909,2017/03,Provider_32,Plant_10,13460,16601
26910,2017/04,Provider_32,Plant_10,4394,5658
26911,2017/05,Provider_32,Plant_10,12825,13190
26912,2017/06,Provider_32,Plant_10,15247,18694
26913,2017/07,Provider_32,Plant_10,13876,17197
26914,2017/08,Provider_32,Plant_10,14026,
26915,2017/09,Provider_32,Plant_10,8586,10567
26916,2017/10,Provider_32,Plant_10,10141,12569
26917,2017/11,Provider_32,Plant_10,13904,17417
26918,2017/12,Provider_32,Plant_10,12109,14318
26919,2018/01,Provider_32,Plant_10,5117,6493
26920,2018/02,Provider_32,Plant_10,12946,15624
26921,2018/03,Provider_32,Plant_10,17226,"20547,085"
26922,2014/08,Provider_32,Plant_11,844,845
26923,2015/09,Provider_32,Plant_11,6597,2492
26924,2015/10,Provider_32,Plant_11,9873,8613
26925,2015/11,Provider_32,Plant_11,10717,8926
26926,2015/12,Provider_32,Plant_11,8034,6595
26927,2016/01,Provider_32,Plant_11,11188,"7847,8"
26928,2016/02,Provider_32,Plant_11,10694,8851
26929,2016/03,Provider_32,Plant_11,9454,8272
26930,2016/04,Provider_32,Plant_11,12999,10159
26931,2016/05,Provider_32,Plant_11,9916,7992
26932,2016/06,Provider_32,Plant_11,12883,7310
26933,2016/07,Provider_32,Plant_11,14107,10348
26934,2016/08,Provider_32,Plant_11,11111,8558
26935,2016/09,Provider_32,Plant_11,12476,8540
26936,2016/10,Provider_32,Plant_11,11842,7297
26937,2016/11,Provider_32,Plant_11,12844,9566
26938,2016/12,Provider_32,Plant_11,5942,4315
26939,2017/01,Provider_32,Plant_11,12763,9739
26940,2017/02,Provider_32,Plant_11,11685,8792
26941,2017/03,Provider_32,Plant_11,13360,9628
26942,2017/04,Provider_32,Plant_11,14423,10510
26943,2017/05,Provider_32,Plant_11,21500,18279
26944,2017/06,Provider_32,Plant_11,18081,12935
26945,2017/07,Provider_32,Plant_11,18198,16604
26946,2017/08,Provider_32,Plant_11,19329,18510
26947,2017/09,Provider_32,Plant_11,17162,15758
26948,2017/10,Provider_32,Plant_11,18368,15700
26949,2017/11,Provider_32,Plant_11,25262,23710
26950,2017/12,Provider_32,Plant_11,9064,8093
26951,2018/01,Provider_32,Plant_11,24712,20790
26952,2018/02,Provider_32,Plant_11,14134,12971
26953,2018/03,Provider_32,Plant_11,16088,"14217,578"
26954,2014/01,Provider_32,Plant_12,2734,21
26955,2014/02,Provider_32,Plant_12,3830,21
26956,2014/03,Provider_32,Plant_12,3153,124
26957,2014/04,Provider_32,Plant_12,4912,
26958,2014/05,Provider_32,Plant_12,5083,3
26959,2014/06,Provider_32,Plant_12,2384,41
26960,2014/07,Provider_32,Plant_12,2001,21
26961,2014/08,Provider_32,Plant_12,2670,83
26962,2014/09,Provider_32,Plant_12,2176,21
26963,2014/10,Provider_32,Plant_12,3809,62
26964,2014/11,Provider_32,Plant_12,2358,158
26965,2014/12,Provider_32,Plant_12,1999,41
26966,2015/01,Provider_32,Plant_12,1470,62
26967,2015/02,Provider_32,Plant_12,1446,83
26968,2015/03,Provider_32,Plant_12,360,41
26969,2015/04,Provider_32,Plant_12,2299,77
26970,2015/05,Provider_32,Plant_12,2342,154
26971,2015/06,Provider_32,Plant_12,1618,154
26972,2015/08,Provider_32,Plant_12,1318,
26973,2015/09,Provider_32,Plant_12,708,154
26974,2015/10,Provider_32,Plant_12,982,138
26975,2015/11,Provider_32,Plant_12,1285,136
26976,2015/12,Provider_32,Plant_12,350,115
26977,2016/01,Provider_32,Plant_12,1060,0
26978,2016/02,Provider_32,Plant_12,977,0
26979,2016/03,Provider_32,Plant_12,822,165
26980,2016/04,Provider_32,Plant_12,710,154
26981,2016/05,Provider_32,Plant_12,1420,307
26982,2016/06,Provider_32,Plant_12,1434,121
26983,2016/07,Provider_32,Plant_12,1420,307
26984,2016/08,Provider_32,Plant_12,710,154
26985,2016/09,Provider_32,Plant_12,1420,307
26986,2016/10,Provider_32,Plant_12,710,154
26987,2016/11,Provider_32,Plant_12,710,154
26988,2017/01,Provider_32,Plant_12,710,154
26989,2017/02,Provider_32,Plant_12,710,272
26990,2017/03,Provider_32,Plant_12,2432,307
26991,2017/04,Provider_32,Plant_12,710,349
26992,2017/05,Provider_32,Plant_12,370,403
26993,2017/06,Provider_32,Plant_12,1964,1296
26994,2017/07,Provider_32,Plant_12,1420,699
26995,2017/08,Provider_32,Plant_12,2586,1447
26996,2017/10,Provider_32,Plant_12,1219,620
26997,2017/11,Provider_32,Plant_12,710,349
26998,2017/12,Provider_32,Plant_12,710,349
26999,2018/01,Provider_32,Plant_12,1648,938
27000,2018/02,Provider_32,Plant_12,710,349
27001,2018/03,Provider_32,Plant_12,1574,"1196,16"
27002,2014/01,Provider_32,Plant_13,30272,30230
27003,2014/02,Provider_32,Plant_13,35669,34928
27004,2014/03,Provider_32,Plant_13,37195,36526
27005,2014/04,Provider_32,Plant_13,30848,30166
27006,2014/05,Provider_32,Plant_13,27817,25639
27007,2014/06,Provider_32,Plant_13,28102,25435
27008,2014/07,Provider_32,Plant_13,32421,29281
27009,2014/08,Provider_32,Plant_13,17311,16650
27010,2014/09,Provider_32,Plant_13,25394,25112
27011,2014/10,Provider_32,Plant_13,34262,33045
27012,2014/11,Provider_32,Plant_13,32173,31522
27013,2014/12,Provider_32,Plant_13,18639,18395
27014,2015/01,Provider_32,Plant_13,15626,15547
27015,2015/02,Provider_32,Plant_13,25427,25757
27016,2015/03,Provider_32,Plant_13,33867,31635
27017,2015/04,Provider_32,Plant_13,24514,24064
27018,2015/05,Provider_32,Plant_13,23502,23104
27019,2015/06,Provider_32,Plant_13,32151,31481
27020,2015/07,Provider_32,Plant_13,30503,30278
27021,2015/08,Provider_32,Plant_13,18123,18143
27022,2015/09,Provider_32,Plant_13,23461,23152
27023,2015/10,Provider_32,Plant_13,33532,34015
27024,2015/11,Provider_32,Plant_13,28602,29666
27025,2015/12,Provider_32,Plant_13,10806,11140
27026,2016/01,Provider_32,Plant_13,13768,15094
27027,2016/02,Provider_32,Plant_13,17186,"16864,191"
27028,2016/03,Provider_32,Plant_13,26172,"25078,132"
27029,2016/04,Provider_32,Plant_13,35537,34631
27030,2016/05,Provider_32,Plant_13,73156,68896
27031,2016/06,Provider_32,Plant_13,62170,58755
27032,2016/07,Provider_32,Plant_13,70718,66763
27033,2016/08,Provider_32,Plant_13,55172,51790
27034,2016/09,Provider_32,Plant_13,74136,70899
27035,2016/10,Provider_32,Plant_13,92673,89569
27036,2016/11,Provider_32,Plant_13,112673,104660
27037,2016/12,Provider_32,Plant_13,65125,60846
27038,2017/01,Provider_32,Plant_13,96620,91136
27039,2017/02,Provider_32,Plant_13,80544,77266
27040,2017/03,Provider_32,Plant_13,106545,101083
27041,2017/04,Provider_32,Plant_13,74089,69714
27042,2017/05,Provider_32,Plant_13,92451,93954
27043,2017/06,Provider_32,Plant_13,92000,91864
27044,2017/07,Provider_32,Plant_13,71697,"72436,416"
27045,2017/08,Provider_32,Plant_13,68976,69735
27046,2017/09,Provider_32,Plant_13,95789,94906
27047,2017/10,Provider_32,Plant_13,106126,106243
27048,2017/11,Provider_32,Plant_13,107552,109609
27049,2017/12,Provider_32,Plant_13,41327,42089
